level,a,a_title,a_cat,a_col,a_keys,b,b_title,b_cat,b_col,b_keys,matched,match_rate,dropped_a,dropped_b,sample_matched,sample_unmatched
sgg,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
sgg,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
sgg,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
sgg,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
sgg,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
sgg,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,22,1.0,0,0,경산시|경주시|고령군|구미시|김천시,
emd,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,ep_YeongcheonCCTV,경상북도 영천시_CCTV 현황,일반공공행정 - 일반행정,lotAddr,40,21,1.0,0,19,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|금호읍|영천시|대창면,영천시|과전동|영천시|교촌동|영천시|녹전동|영천시|대전동|영천시|도남동
emd,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,ep_YeongcheonRestaurants,경상북도 영천시_일반음식점현황,보건 - 식품의약안전,lotAddr,37,21,1.0,0,16,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|금호읍|영천시|대창면,영천시|과전동|영천시|교촌동|영천시|도남동|영천시|도동|영천시|문내동
sgg,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,23,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,4,0,경산시|경주시|고령군|문경시|봉화군,구미시|군위군|김천시|의성군
sgg,15139566,경상북도 포항시_방문 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15139573,경상북도 포항시_생활 인구 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143263,경상북도_마을기업 조회 현황,교통및물류 - 물류등기타,area,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
sgg,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,15160485,경상북도_반려동물동반관광지정보 현황조회,문화체육관광 - 관광,loc,19,19,1.0,3,0,경산시|경주시|고령군|문경시|봉화군,구미시|김천시|의성군
emd,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,15110916,경상북도 영주시_건물재산,지역개발 - 지역및도시,LOCPLC,23,19,1.0,0,4,영주시|가흥동|영주시|고현동|영주시|문수면|영주시|문정동|영주시|상망동,영주시|단산면|영주시|봉현면|영주시|부석면|영주시|순흥면
emd,15110916,경상북도 영주시_건물재산,지역개발 - 지역및도시,LOCPLC,23,15110920,경상북도 영주시_태양광발전사업 허가내역,산업·통상·중소기업 - 에너지및자원개발,INSTL_PLACE,19,19,1.0,4,0,영주시|가흥동|영주시|고현동|영주시|단산면|영주시|문수면|영주시|문정동,영주시|아지동|영주시|영주동|영주시|적서동|영주시|창진동
sgg,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,16,1.0,6,0,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,16,1.0,6,0,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,16,1.0,6,0,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,23,16,1.0,0,7,고령군|구미시|김천시|문경시|성주군,경산시|경주시|군위군|봉화군|상주시
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15139566,경상북도 포항시_방문 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15139573,경상북도 포항시_생활 인구 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143263,경상북도_마을기업 조회 현황,교통및물류 - 물류등기타,area,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,16,1.0,0,6,고령군|구미시|김천시|문경시|성주군,경산시|경주시|봉화군|상주시|영양군
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,16,1.0,421,0,영천시|고경면|영천시|교촌동|영천시|금호읍|영천시|망정동|영천시|문내동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157807,경상북도 영천시_동네 체육시설 현황,문화체육관광 - 체육,lotAddr,39,16,1.0,0,23,영천시|고경면|영천시|교촌동|영천시|금호읍|영천시|망정동|영천시|문내동,영천시|과전동|영천시|금노동|영천시|남부동|영천시|녹전동|영천시|대전동
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,ep_YeongcheonCCTV,경상북도 영천시_CCTV 현황,일반공공행정 - 일반행정,lotAddr,40,16,1.0,0,24,영천시|고경면|영천시|교촌동|영천시|금호읍|영천시|망정동|영천시|문내동,영천시|과전동|영천시|괴연동|영천시|금노동|영천시|녹전동|영천시|대전동
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,ep_YeongcheonRestaurants,경상북도 영천시_일반음식점현황,보건 - 식품의약안전,lotAddr,37,16,1.0,0,21,영천시|고경면|영천시|교촌동|영천시|금호읍|영천시|망정동|영천시|문내동,영천시|과전동|영천시|괴연동|영천시|금노동|영천시|대창면|영천시|도남동
sgg,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,14,1.0,8,0,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,14,1.0,8,0,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,22,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,14,1.0,8,0,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,23,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,14,1.0,9,0,경산시|경주시|구미시|김천시|문경시,고령군|군위군|봉화군|성주군|영양군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15139566,경상북도 포항시_방문 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15139573,경상북도 포항시_생활 인구 거주지 현황,일반공공행정 - 지방행정·재정지원,signgu,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143263,경상북도_마을기업 조회 현황,교통및물류 - 물류등기타,area,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,roadaddr,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,roadaddr,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
sgg,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,22,14,1.0,0,8,경산시|경주시|구미시|김천시|문경시,고령군|봉화군|성주군|영양군|울릉군
